epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
107,565.605,0.46736,0.4881,0.92872,0.91997,0.68118,0.77173,0.60817,0.75016,1.08902,1.1414,0.000429272,0.000429272,0.000429272
108,570.589,0.49421,0.49453,0.94358,0.85998,0.71812,0.8012,0.63265,0.72502,1.08917,1.13354,0.00041984,0.00041984,0.00041984
109,575.638,0.46638,0.49892,0.94405,0.85618,0.74311,0.80669,0.62513,0.75787,1.11935,1.14204,0.000410409,0.000410409,0.000410409
110,581.325,0.47498,0.49245,0.91021,0.87542,0.71389,0.79209,0.61087,0.81467,1.11706,1.19805,0.000400977,0.000400977,0.000400977
111,586.471,0.47659,0.48279,0.93891,0.77771,0.74995,0.78812,0.61516,0.7685,1.10111,1.1782,0.000391546,0.000391546,0.000391546
112,591.803,0.49266,0.5055,0.93525,0.84629,0.70714,0.78025,0.61454,0.77303,1.20004,1.18801,0.000382115,0.000382115,0.000382115
113,597.054,0.47872,0.47976,0.92974,0.85518,0.6843,0.78489,0.617,0.78171,1.19961,1.18253,0.000372683,0.000372683,0.000372683
114,601.814,0.51022,0.49057,0.92417,0.86321,0.66074,0.76626,0.61292,0.81613,1.14213,1.20665,0.000363252,0.000363252,0.000363252
115,607.561,0.44924,0.45548,0.91608,0.82542,0.71031,0.79112,0.63452,0.81294,0.99374,1.21679,0.00035382,0.00035382,0.00035382
116,612.088,0.47106,0.48114,0.91567,0.87753,0.71047,0.8029,0.62803,0.80112,1.05449,1.20889,0.000344389,0.000344389,0.000344389
117,617.577,0.46268,0.45473,0.9145,0.86302,0.74979,0.81107,0.63777,0.73286,1.12912,1.13544,0.000334958,0.000334958,0.000334958
118,622.855,0.45432,0.45645,0.90407,0.86441,0.74372,0.81285,0.64807,0.78765,1.03497,1.19427,0.000325526,0.000325526,0.000325526
